hs1 21000000 21999999 2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000
hs1 22000000 22999999 0.0000,1.0000,1.0000,3.0000,1.0000,0.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000
hs1 23000000 23999999 1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
hs1 24000000 24999999 0.0000,1.0000,0.0000,2.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,2.0000,3.0000,3.0000,2.0000,0.0000,2.0000,0.0000,0.0000,1.0000
hs1 25000000 25999999 0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 26000000 26999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000
hs1 27000000 27999999 0.0000,1.0000,2.0000,1.0000,1.0000,2.0000,0.0000,3.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,2.0000,0.0000
hs1 28000000 28999999 1.0000,2.0000,1.0000,0.0000,0.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 29000000 29999999 0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 30000000 30999999 0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 31000000 31999999 3.0000,1.0000,0.0000,1.0000,1.0000,0.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,4.0000
hs1 32000000 32999999 0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,1.0000,2.0000,0.0000,1.0000,3.0000,1.0000,2.0000,0.0000,3.0000,0.0000,2.0000,1.0000,0.0000
hs1 34000000 34999999 2.0000,0.0000,1.0000,2.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 35000000 35999999 1.0000,1.0000,0.0000,2.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 36000000 36999999 0.0000,0.0000,0.0000,2.0000,0.0000,3.0000,2.0000,1.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,1.0000
hs1 37000000 37999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
hs1 38000000 38999999 1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 39000000 39999999 1.0000,1.0000,0.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,0.0000,0.0000
hs1 40000000 40999999 0.0000,1.0000,0.0000,2.0000,1.0000,1.0000,0.0000,3.0000,1.0000,0.0000,0.0000,3.0000,1.0000,2.0000,0.0000,1.0000,1.0000,1.0000,0.0000
hs1 41000000 41999999 0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 42000000 42999999 1.0000,0.0000,0.0000,1.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,0.0000,0.0000,1.0000,2.0000,0.0000,1.0000
hs1 43000000 43999999 0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000
hs1 44000000 44999999 0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000
hs1 45000000 45999999 1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,2.0000,3.0000,1.0000,0.0000,1.0000,0.0000,0.0000
hs1 46000000 46999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 47000000 47999999 0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 48000000 48999999 1.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 49000000 49999999 0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 51000000 51999999 0.0000,2.0000,2.0000,2.0000,3.0000,1.0000,1.0000,4.0000,0.0000,0.0000,3.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 52000000 52999999 0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 53000000 53999999 1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,3.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000
hs1 54000000 54999999 2.0000,2.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,1.0000,1.0000,1.0000,1.0000
hs1 55000000 55999999 0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 56000000 56999999 1.0000,1.0000,1.0000,3.0000,2.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,1.0000,0.0000,0.0000,0.0000,2.0000,2.0000,2.0000,0.0000
hs1 58000000 58999999 2.0000,2.0000,0.0000,2.0000,0.0000,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,0.0000,1.0000,1.0000,2.0000
hs1 59000000 59999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 60000000 60999999 0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 61000000 61999999 0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 62000000 62999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,0.0000,1.0000,0.0000,1.0000
hs1 63000000 63999999 1.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
hs1 64000000 64999999 1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,3.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,1.0000,0.0000,0.0000,2.0000,1.0000
hs1 65000000 65999999 0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 67000000 67999999 2.0000,1.0000,2.0000,3.0000,1.0000,3.0000,2.0000,0.0000,2.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000
hs1 68000000 68999999 0.0000,0.0000,2.0000,2.0000,1.0000,2.0000,2.0000,5.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000
hs1 69000000 69999999 0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 70000000 70999999 2.0000,3.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,0.0000
hs1 71000000 71999999 0.0000,0.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000
hs1 72000000 72999999 3.0000,0.0000,2.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 73000000 73999999 1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000
hs1 74000000 74999999 0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 75000000 75999999 3.0000,1.0000,2.0000,1.0000,3.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,4.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 76000000 76999999 0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 77000000 77999999 1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,2.0000,0.0000,1.0000,0.0000
hs1 78000000 78999999 1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,2.0000,0.0000,0.0000,3.0000,1.0000,2.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000
hs1 79000000 79999999 0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
hs1 80000000 80999999 1.0000,1.0000,1.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,1.0000
hs1 81000000 81999999 1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000
hs1 82000000 82999999 0.0000,1.0000,2.0000,0.0000,7.0000,0.0000,1.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 83000000 83999999 0.0000,0.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000
hs1 84000000 84999999 1.0000,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,1.0000,1.0000,0.0000,0.0000
hs1 85000000 85999999 2.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
hs1 86000000 86999999 0.0000,0.0000,9.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000
hs1 87000000 87999999 0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 88000000 88999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 89000000 89999999 0.0000,0.0000,7.0000,1.0000,7.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 90000000 90999999 0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 91000000 91999999 1.0000,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,2.0000,0.0000,1.0000,1.0000,1.0000
hs1 92000000 92999999 4.0000,1.0000,2.0000,3.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
hs1 93000000 93999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 94000000 94999999 1.0000,3.0000,2.0000,2.0000,1.0000,2.0000,1.0000,0.0000,1.0000,0.0000,2.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000
hs1 95000000 95999999 0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 96000000 96999999 5.0000,1.0000,0.0000,1.0000,1.0000,0.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,4.0000
hs1 98000000 98999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 99000000 99999999 2.0000,1.0000,3.0000,2.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,2.0000,1.0000,0.0000,0.0000,1.0000,1.0000
hs1 100000000 100999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 101000000 101999999 3.0000,2.0000,0.0000,2.0000,0.0000,1.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,2.0000,1.0000,2.0000,0.0000,1.0000,1.0000,1.0000
hs1 103000000 103999999 0.0000,0.0000,11.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,2.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000
hs1 104000000 104999999 0.0000,0.0000,20.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 106000000 106999999 2.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,2.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000
hs1 107000000 107999999 2.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 108000000 108999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 109000000 109999999 0.0000,2.0000,0.0000,0.0000,3.0000,1.0000,1.0000,0.0000,2.0000,0.0000,2.0000,0.0000,1.0000,0.0000,2.0000,0.0000,2.0000,0.0000,0.0000
hs1 110000000 110999999 0.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 111000000 111999999 0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 112000000 112999999 1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
hs1 113000000 113999999 4.0000,0.0000,3.0000,2.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,2.0000,0.0000,0.0000,1.0000
hs1 114000000 114999999 0.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,1.0000,2.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000
hs1 115000000 115999999 1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 116000000 116999999 3.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,2.0000,1.0000,2.0000,0.0000,0.0000,1.0000,1.0000
hs1 117000000 117999999 0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 118000000 118999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
hs1 119000000 119999999 0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 120000000 120999999 2.0000,2.0000,4.0000,0.0000,0.0000,0.0000,2.0000,3.0000,0.0000,0.0000,1.0000,0.0000,2.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000
hs1 121000000 121999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 141000000 141999999 1.0000,1.0000,2.0000,0.0000,1.0000,3.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000
hs1 142000000 142999999 1.0000,2.0000,0.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000
hs1 143000000 143999999 0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000,3.0000,0.0000,1.0000,0.0000,0.0000,0.0000
hs1 144000000 144999999 0.0000,0.0000,6.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000
hs1 145000000 145999999 0.0000,3.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000
hs1 146000000 146999999 0.0000,0.0000,2.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 147000000 147999999 1.0000,0.0000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000
hs1 148000000 148999999 2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,8.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000
hs1 149000000 149999999 0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 150000000 150999999 0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 151000000 151999999 0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000
hs1 152000000 152999999 0.0000,2.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000
hs1 153000000 153999999 0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000
hs1 154000000 154999999 0.0000,0.0000,5.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 155000000 155999999 2.0000,1.0000,1.0000,1.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000
hs1 156000000 156999999 1.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000
