hs1 47000000 47999999 0.0000,0.0000,0.0000,0.8333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 48000000 48999999 0.0526,0.0000,0.0000,0.8947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 49000000 49999999 0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 51000000 51999999 0.0000,0.1000,0.1000,0.1000,0.1500,0.0500,0.0500,0.2000,0.0000,0.0000,0.1500,0.0000,0.0000,0.0500,0.0500,0.0000,0.0000,0.0000,0.0000
hs1 52000000 52999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.1667,0.0000,0.0000,0.1667,0.0000,0.1667,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 53000000 53999999 0.0714,0.0714,0.0000,0.0714,0.0714,0.0714,0.0714,0.0714,0.0000,0.0000,0.0000,0.0714,0.2143,0.0000,0.0000,0.0000,0.1429,0.0714,0.0000
hs1 54000000 54999999 0.1111,0.1111,0.0556,0.0556,0.0000,0.0556,0.0000,0.0000,0.1111,0.0000,0.0000,0.0000,0.1111,0.0556,0.1111,0.0556,0.0556,0.0556,0.0556
hs1 55000000 55999999 0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 56000000 56999999 0.0500,0.0500,0.0500,0.1500,0.1000,0.0000,0.0000,0.0500,0.0500,0.0500,0.1000,0.0500,0.0000,0.0000,0.0000,0.1000,0.1000,0.1000,0.0000
hs1 58000000 58999999 0.1053,0.1053,0.0000,0.1053,0.0000,0.1053,0.0000,0.0000,0.1053,0.0000,0.0000,0.0000,0.1053,0.0526,0.1053,0.0000,0.0526,0.0526,0.1053
hs1 59000000 59999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 60000000 60999999 0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 61000000 61999999 0.0000,0.0000,0.0000,0.4000,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 62000000 62999999 0.0000,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1250,0.0000,0.1250,0.2500,0.0000,0.1250,0.0000,0.1250
hs1 63000000 63999999 0.0833,0.1667,0.0833,0.0833,0.0000,0.0000,0.0000,0.0000,0.0833,0.1667,0.1667,0.0000,0.0833,0.0000,0.0000,0.0000,0.0833,0.0000,0.0000
hs1 64000000 64999999 0.0588,0.0588,0.0588,0.0000,0.0000,0.0588,0.0000,0.1765,0.0000,0.0588,0.0588,0.0588,0.0588,0.1176,0.0588,0.0000,0.0000,0.1176,0.0588
hs1 65000000 65999999 0.0000,0.0000,0.3333,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 67000000 67999999 0.1000,0.0500,0.1000,0.1500,0.0500,0.1500,0.1000,0.0000,0.1000,0.0000,0.0000,0.0500,0.0000,0.0500,0.0500,0.0000,0.0000,0.0000,0.0500
hs1 68000000 68999999 0.0000,0.0000,0.1053,0.1053,0.0526,0.1053,0.1053,0.2632,0.1053,0.0000,0.0000,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1053
hs1 69000000 69999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 70000000 70999999 0.1429,0.2143,0.0000,0.0714,0.0000,0.0000,0.0000,0.0714,0.1429,0.0714,0.0714,0.0000,0.0000,0.0000,0.0714,0.0000,0.1429,0.0000,0.0000
hs1 71000000 71999999 0.0000,0.0000,0.3333,0.1667,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.1667,0.0000,0.0000
hs1 72000000 72999999 0.3333,0.0000,0.2222,0.0000,0.1111,0.0000,0.1111,0.0000,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.1111,0.0000,0.0000,0.0000,0.0000
hs1 73000000 73999999 0.0909,0.0000,0.0909,0.0909,0.0000,0.0000,0.0909,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5455,0.0000,0.0000,0.0000,0.0000
hs1 74000000 74999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 75000000 75999999 0.1667,0.0556,0.1111,0.0556,0.1667,0.0000,0.0000,0.0556,0.0556,0.0000,0.0000,0.2222,0.0556,0.0000,0.0000,0.0000,0.0000,0.0556,0.0000
hs1 76000000 76999999 0.0000,0.0000,0.1250,0.0000,0.0000,0.1250,0.0000,0.0000,0.1250,0.2500,0.0000,0.0000,0.1250,0.1250,0.0000,0.0000,0.0000,0.1250,0.0000
hs1 77000000 77999999 0.0833,0.0000,0.0833,0.0833,0.0833,0.0000,0.1667,0.0000,0.0000,0.0000,0.0833,0.0833,0.0833,0.0000,0.0000,0.1667,0.0000,0.0833,0.0000
hs1 78000000 78999999 0.0625,0.0625,0.0000,0.0625,0.0625,0.0000,0.0000,0.1250,0.0000,0.0000,0.1875,0.0625,0.1250,0.0000,0.0625,0.1250,0.0625,0.0000,0.0000
hs1 79000000 79999999 0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500
hs1 80000000 80999999 0.0769,0.0769,0.0769,0.0000,0.0000,0.1538,0.0000,0.0000,0.0769,0.0000,0.0000,0.0000,0.1538,0.0769,0.1538,0.0000,0.0000,0.0769,0.0769
hs1 81000000 81999999 0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.2857,0.0000,0.0000,0.0000
hs1 82000000 82999999 0.0000,0.0667,0.1333,0.0000,0.4667,0.0000,0.0667,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 83000000 83999999 0.0000,0.0000,0.4000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000
hs1 84000000 84999999 0.0833,0.1667,0.0833,0.0000,0.0000,0.0833,0.0833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0833,0.0833,0.1667,0.0833,0.0833,0.0000,0.0000
hs1 85000000 85999999 0.2500,0.0000,0.2500,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.0000,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250
hs1 86000000 86999999 0.0000,0.0000,0.6000,0.0000,0.0000,0.0000,0.0000,0.0667,0.0000,0.0000,0.0667,0.1333,0.0000,0.0000,0.0667,0.0000,0.0000,0.0667,0.0000
hs1 87000000 87999999 0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 88000000 88999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 89000000 89999999 0.0000,0.0000,0.3684,0.0526,0.3684,0.0526,0.0000,0.1053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0526,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 90000000 90999999 0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 91000000 91999999 0.0556,0.0556,0.0000,0.0000,0.1111,0.1111,0.1111,0.0000,0.0556,0.0556,0.0000,0.0556,0.0556,0.0556,0.1111,0.0000,0.0556,0.0556,0.0556
hs1 92000000 92999999 0.2105,0.0526,0.1053,0.1579,0.0526,0.0000,0.0526,0.0000,0.0000,0.0000,0.0526,0.0526,0.0526,0.0526,0.0000,0.0526,0.0526,0.0526,0.0000
hs1 93000000 93999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 94000000 94999999 0.0556,0.1667,0.1111,0.1111,0.0556,0.1111,0.0556,0.0000,0.0556,0.0000,0.1111,0.0000,0.0000,0.0556,0.0556,0.0000,0.0000,0.0556,0.0000
hs1 95000000 95999999 0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 96000000 96999999 0.2500,0.0500,0.0000,0.0500,0.0500,0.0000,0.1000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0500,0.0500,0.0500,0.2000
hs1 98000000 98999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
hs1 99000000 99999999 0.1053,0.0526,0.1579,0.1053,0.0000,0.0526,0.0000,0.0000,0.0526,0.0526,0.0000,0.0526,0.1053,0.1053,0.0526,0.0000,0.0000,0.0526,0.0526
hs1 100000000 100999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
hs1 101000000 101999999 0.1579,0.1053,0.0000,0.1053,0.0000,0.0526,0.0000,0.0000,0.1053,0.0526,0.0000,0.0000,0.1053,0.0526,0.1053,0.0000,0.0526,0.0526,0.0526
hs1 103000000 103999999 0.0000,0.0000,0.5238,0.0476,0.0000,0.0476,0.0476,0.0476,0.0000,0.0476,0.0952,0.0000,0.0476,0.0000,0.0000,0.0476,0.0476,0.0000,0.0000
hs1 104000000 104999999 0.0000,0.0000,0.9524,0.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 106000000 106999999 0.1818,0.0000,0.0909,0.0000,0.0909,0.0000,0.0000,0.1818,0.0909,0.0909,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.1818,0.0000
hs1 107000000 107999999 0.2222,0.1111,0.1111,0.0000,0.2222,0.0000,0.0000,0.0000,0.1111,0.0000,0.2222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 108000000 108999999 0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000
hs1 109000000 109999999 0.0000,0.1250,0.0000,0.0000,0.1875,0.0625,0.0625,0.0000,0.1250,0.0000,0.1250,0.0000,0.0625,0.0000,0.1250,0.0000,0.1250,0.0000,0.0000
hs1 110000000 110999999 0.0000,0.0000,0.9231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 111000000 111999999 0.0000,0.0000,0.5714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.2857,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 112000000 112999999 0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500
hs1 113000000 113999999 0.2105,0.0000,0.1579,0.1053,0.0000,0.0000,0.0526,0.0526,0.0526,0.0526,0.0526,0.0000,0.0000,0.0526,0.0526,0.1053,0.0000,0.0000,0.0526
hs1 114000000 114999999 0.0000,0.1538,0.0769,0.0000,0.1538,0.0000,0.0000,0.0769,0.1538,0.0000,0.0000,0.0769,0.0000,0.0000,0.0769,0.0769,0.0769,0.0769,0.0000
hs1 115000000 115999999 0.1429,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.1429,0.0000,0.0000,0.0000,0.1429,0.0000
hs1 116000000 116999999 0.1875,0.0625,0.0000,0.0625,0.0000,0.0625,0.0625,0.0000,0.1250,0.0000,0.0000,0.0000,0.1250,0.0625,0.1250,0.0000,0.0000,0.0625,0.0625
hs1 117000000 117999999 0.0000,0.0000,0.0000,0.5000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 118000000 118999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000
hs1 119000000 119999999 0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 120000000 120999999 0.1000,0.1000,0.2000,0.0000,0.0000,0.0000,0.1000,0.1500,0.0000,0.0000,0.0500,0.0000,0.1000,0.0500,0.0500,0.0000,0.0500,0.0500,0.0000
hs1 121000000 121999999 0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 141000000 141999999 0.0500,0.0500,0.1000,0.0000,0.0500,0.1500,0.0500,0.0500,0.0500,0.0000,0.0000,0.0000,0.3500,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000
hs1 142000000 142999999 0.1000,0.2000,0.0000,0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.1000,0.1000,0.0000,0.0000,0.0000
hs1 143000000 143999999 0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.1000,0.2000,0.3000,0.0000,0.1000,0.0000,0.0000,0.0000
hs1 144000000 144999999 0.0000,0.0000,0.6000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000
hs1 145000000 145999999 0.0000,0.2727,0.1818,0.0000,0.0000,0.0000,0.0909,0.0000,0.1818,0.0000,0.0909,0.0000,0.0000,0.0000,0.0909,0.0909,0.0000,0.0000,0.0000
hs1 146000000 146999999 0.0000,0.0000,0.2222,0.0000,0.1111,0.1111,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0.4444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 147000000 147999999 0.0909,0.0000,0.2727,0.0000,0.2727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1818,0.0000,0.1818,0.0000,0.0000,0.0000,0.0000
hs1 148000000 148999999 0.1333,0.0000,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1333,0.0000,0.5333,0.0000,0.0667,0.0000,0.0667,0.0000,0.0000
hs1 149000000 149999999 0.0000,0.0000,0.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000
hs1 150000000 150999999 0.0000,0.0000,0.8667,0.0000,0.0000,0.0000,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0667,0.0000,0.0000,0.0000,0.0000
hs1 151000000 151999999 0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000
hs1 152000000 152999999 0.0000,0.2000,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.1000,0.0000,0.1000,0.0000,0.0000,0.1000,0.0000,0.0000
hs1 153000000 153999999 0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0000,0.1000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0000
hs1 154000000 154999999 0.0000,0.0000,0.5000,0.1000,0.0000,0.1000,0.1000,0.1000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
hs1 155000000 155999999 0.1818,0.0909,0.0909,0.0909,0.0000,0.1818,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0909,0.0909,0.0000,0.0000,0.0909
hs1 156000000 156999999 0.0769,0.0769,0.1538,0.0000,0.0000,0.0000,0.0000,0.1538,0.1538,0.0000,0.0769,0.0769,0.0769,0.0000,0.0769,0.0000,0.0769,0.0000,0.0000
